phrase_id,category,subcategory,canonical_text,tts_text,key_terms,difficulty
CLIN3_04704,Dolor y rehabilitación,Valoración,La valoración actual se enfoca en dolor nociceptivo.,La valoración actual se enfoca en dolor nociceptivo.,dolor nociceptivo,standard
CLIN3_04705,Dolor y rehabilitación,Antecedentes,Durante el interrogatorio se identifica antecedente de dolor nociceptivo.,Durante el interrogatorio se identifica antecedente de dolor nociceptivo.,dolor nociceptivo,standard
CLIN3_04706,Dolor y rehabilitación,Consulta,En consulta se documenta lumbalgia crónica.,En consulta se documenta lumbalgia crónica.,lumbalgia crónica,standard
CLIN3_04707,Dolor y rehabilitación,Seguimiento,Se encuentra en seguimiento por lumbalgia crónica.,Se encuentra en seguimiento por lumbalgia crónica.,lumbalgia crónica,standard
CLIN3_04708,Dolor y rehabilitación,Problemas activos,Se integra como problema activo lumbalgia crónica.,Se integra como problema activo lumbalgia crónica.,lumbalgia crónica,standard
CLIN3_04709,Dolor y rehabilitación,Valoración,La valoración actual se enfoca en lumbalgia crónica.,La valoración actual se enfoca en lumbalgia crónica.,lumbalgia crónica,standard
CLIN3_04710,Dolor y rehabilitación,Antecedentes,Durante el interrogatorio se identifica antecedente de lumbalgia crónica.,Durante el interrogatorio se identifica antecedente de lumbalgia crónica.,lumbalgia crónica,standard
CLIN3_04711,Dolor y rehabilitación,Consulta,En consulta se documenta cervicalgia crónica.,En consulta se documenta cervicalgia crónica.,cervicalgia crónica,standard
CLIN3_04712,Dolor y rehabilitación,Seguimiento,Se encuentra en seguimiento por cervicalgia crónica.,Se encuentra en seguimiento por cervicalgia crónica.,cervicalgia crónica,standard
CLIN3_04713,Dolor y rehabilitación,Problemas activos,Se integra como problema activo cervicalgia crónica.,Se integra como problema activo cervicalgia crónica.,cervicalgia crónica,standard
CLIN3_04714,Dolor y rehabilitación,Valoración,La valoración actual se enfoca en cervicalgia crónica.,La valoración actual se enfoca en cervicalgia crónica.,cervicalgia crónica,standard
CLIN3_04715,Dolor y rehabilitación,Antecedentes,Durante el interrogatorio se identifica antecedente de cervicalgia crónica.,Durante el interrogatorio se identifica antecedente de cervicalgia crónica.,cervicalgia crónica,standard
CLIN3_04716,Dolor y rehabilitación,Consulta,En consulta se documenta neuralgia postherpética.,En consulta se documenta neuralgia postherpética.,neuralgia postherpética,standard
CLIN3_04717,Dolor y rehabilitación,Seguimiento,Se encuentra en seguimiento por neuralgia postherpética.,Se encuentra en seguimiento por neuralgia postherpética.,neuralgia postherpética,standard
CLIN3_04718,Dolor y rehabilitación,Problemas activos,Se integra como problema activo neuralgia postherpética.,Se integra como problema activo neuralgia postherpética.,neuralgia postherpética,standard
CLIN3_04719,Dolor y rehabilitación,Valoración,La valoración actual se enfoca en neuralgia postherpética.,La valoración actual se enfoca en neuralgia postherpética.,neuralgia postherpética,standard
CLIN3_04720,Dolor y rehabilitación,Antecedentes,Durante el interrogatorio se identifica antecedente de neuralgia postherpética.,Durante el interrogatorio se identifica antecedente de neuralgia postherpética.,neuralgia postherpética,standard
CLIN3_04721,Dolor y rehabilitación,Consulta,En consulta se documenta neuropatía diabética dolorosa.,En consulta se documenta neuropatía diabética dolorosa.,neuropatía diabética dolorosa,standard
CLIN3_04722,Dolor y rehabilitación,Seguimiento,Se encuentra en seguimiento por neuropatía diabética dolorosa.,Se encuentra en seguimiento por neuropatía diabética dolorosa.,neuropatía diabética dolorosa,standard
CLIN3_04723,Dolor y rehabilitación,Problemas activos,Se integra como problema activo neuropatía diabética dolorosa.,Se integra como problema activo neuropatía diabética dolorosa.,neuropatía diabética dolorosa,standard
CLIN3_04724,Dolor y rehabilitación,Valoración,La valoración actual se enfoca en neuropatía diabética dolorosa.,La valoración actual se enfoca en neuropatía diabética dolorosa.,neuropatía diabética dolorosa,standard
CLIN3_04725,Dolor y rehabilitación,Antecedentes,Durante el interrogatorio se identifica antecedente de neuropatía diabética dolorosa.,Durante el interrogatorio se identifica antecedente de neuropatía diabética dolorosa.,neuropatía diabética dolorosa,standard
CLIN3_04726,Dolor y rehabilitación,Consulta,En consulta se documenta bloqueo epidural.,En consulta se documenta bloqueo epidural.,bloqueo epidural,standard
CLIN3_04727,Dolor y rehabilitación,Seguimiento,Se encuentra en seguimiento por bloqueo epidural.,Se encuentra en seguimiento por bloqueo epidural.,bloqueo epidural,standard
CLIN3_04728,Dolor y rehabilitación,Problemas activos,Se integra como problema activo bloqueo epidural.,Se integra como problema activo bloqueo epidural.,bloqueo epidural,standard
CLIN3_04729,Dolor y rehabilitación,Valoración,La valoración actual se enfoca en bloqueo epidural.,La valoración actual se enfoca en bloqueo epidural.,bloqueo epidural,standard
CLIN3_04730,Dolor y rehabilitación,Antecedentes,Durante el interrogatorio se identifica antecedente de bloqueo epidural.,Durante el interrogatorio se identifica antecedente de bloqueo epidural.,bloqueo epidural,standard
CLIN3_04731,Dolor y rehabilitación,Consulta,En consulta se documenta bloqueo facetario.,En consulta se documenta bloqueo facetario.,bloqueo facetario,standard
CLIN3_04732,Dolor y rehabilitación,Seguimiento,Se encuentra en seguimiento por bloqueo facetario.,Se encuentra en seguimiento por bloqueo facetario.,bloqueo facetario,standard
CLIN3_04733,Dolor y rehabilitación,Problemas activos,Se integra como problema activo bloqueo facetario.,Se integra como problema activo bloqueo facetario.,bloqueo facetario,standard
CLIN3_04734,Dolor y rehabilitación,Valoración,La valoración actual se enfoca en bloqueo facetario.,La valoración actual se enfoca en bloqueo facetario.,bloqueo facetario,standard
CLIN3_04735,Dolor y rehabilitación,Antecedentes,Durante el interrogatorio se identifica antecedente de bloqueo facetario.,Durante el interrogatorio se identifica antecedente de bloqueo facetario.,bloqueo facetario,standard
CLIN3_04736,Dolor y rehabilitación,Consulta,En consulta se documenta ablación por radiofrecuencia.,En consulta se documenta ablación por radiofrecuencia.,ablación por radiofrecuencia,standard
CLIN3_04737,Dolor y rehabilitación,Seguimiento,Se encuentra en seguimiento por ablación por radiofrecuencia.,Se encuentra en seguimiento por ablación por radiofrecuencia.,ablación por radiofrecuencia,standard
CLIN3_04738,Dolor y rehabilitación,Problemas activos,Se integra como problema activo ablación por radiofrecuencia.,Se integra como problema activo ablación por radiofrecuencia.,ablación por radiofrecuencia,standard
CLIN3_04739,Dolor y rehabilitación,Valoración,La valoración actual se enfoca en ablación por radiofrecuencia.,La valoración actual se enfoca en ablación por radiofrecuencia.,ablación por radiofrecuencia,standard
CLIN3_04740,Dolor y rehabilitación,Antecedentes,Durante el interrogatorio se identifica antecedente de ablación por radiofrecuencia.,Durante el interrogatorio se identifica antecedente de ablación por radiofrecuencia.,ablación por radiofrecuencia,standard
CLIN3_04741,Dolor y rehabilitación,Consulta,En consulta se documenta debilidad adquirida en UCI.,En consulta se documenta debilidad adquirida en UCI.,debilidad adquirida en UCI,standard
CLIN3_04742,Dolor y rehabilitación,Seguimiento,Se encuentra en seguimiento por debilidad adquirida en UCI.,Se encuentra en seguimiento por debilidad adquirida en UCI.,debilidad adquirida en UCI,standard
CLIN3_04743,Dolor y rehabilitación,Problemas activos,Se integra como problema activo debilidad adquirida en UCI.,Se integra como problema activo debilidad adquirida en UCI.,debilidad adquirida en UCI,standard
CLIN3_04744,Dolor y rehabilitación,Valoración,La valoración actual se enfoca en debilidad adquirida en UCI.,La valoración actual se enfoca en debilidad adquirida en UCI.,debilidad adquirida en UCI,standard
CLIN3_04745,Dolor y rehabilitación,Antecedentes,Durante el interrogatorio se identifica antecedente de debilidad adquirida en UCI.,Durante el interrogatorio se identifica antecedente de debilidad adquirida en UCI.,debilidad adquirida en UCI,standard
CLIN3_04746,Dolor y rehabilitación,Consulta,En consulta se documenta desacondicionamiento.,En consulta se documenta desacondicionamiento.,desacondicionamiento,standard
CLIN3_04747,Dolor y rehabilitación,Seguimiento,Se encuentra en seguimiento por desacondicionamiento.,Se encuentra en seguimiento por desacondicionamiento.,desacondicionamiento,standard
CLIN3_04748,Dolor y rehabilitación,Problemas activos,Se integra como problema activo desacondicionamiento.,Se integra como problema activo desacondicionamiento.,desacondicionamiento,standard
CLIN3_04749,Dolor y rehabilitación,Valoración,La valoración actual se enfoca en desacondicionamiento.,La valoración actual se enfoca en desacondicionamiento.,desacondicionamiento,standard
CLIN3_04750,Dolor y rehabilitación,Antecedentes,Durante el interrogatorio se identifica antecedente de desacondicionamiento.,Durante el interrogatorio se identifica antecedente de desacondicionamiento.,desacondicionamiento,standard
CLIN3_04751,Dolor y rehabilitación,Consulta,En consulta se documenta alteración de la marcha.,En consulta se documenta alteración de la marcha.,alteración de la marcha,standard
CLIN3_04752,Dolor y rehabilitación,Seguimiento,Se encuentra en seguimiento por alteración de la marcha.,Se encuentra en seguimiento por alteración de la marcha.,alteración de la marcha,standard
CLIN3_04753,Dolor y rehabilitación,Problemas activos,Se integra como problema activo alteración de la marcha.,Se integra como problema activo alteración de la marcha.,alteración de la marcha,standard
CLIN3_04754,Dolor y rehabilitación,Valoración,La valoración actual se enfoca en alteración de la marcha.,La valoración actual se enfoca en alteración de la marcha.,alteración de la marcha,standard
CLIN3_04755,Dolor y rehabilitación,Antecedentes,Durante el interrogatorio se identifica antecedente de alteración de la marcha.,Durante el interrogatorio se identifica antecedente de alteración de la marcha.,alteración de la marcha,standard
CLIN3_04756,Dolor y rehabilitación,Consulta,En consulta se documenta espasticidad.,En consulta se documenta espasticidad.,espasticidad,standard
CLIN3_04757,Dolor y rehabilitación,Seguimiento,Se encuentra en seguimiento por espasticidad.,Se encuentra en seguimiento por espasticidad.,espasticidad,standard
CLIN3_04758,Dolor y rehabilitación,Problemas activos,Se integra como problema activo espasticidad.,Se integra como problema activo espasticidad.,espasticidad,standard
CLIN3_04759,Dolor y rehabilitación,Valoración,La valoración actual se enfoca en espasticidad.,La valoración actual se enfoca en espasticidad.,espasticidad,standard
CLIN3_04760,Dolor y rehabilitación,Antecedentes,Durante el interrogatorio se identifica antecedente de espasticidad.,Durante el interrogatorio se identifica antecedente de espasticidad.,espasticidad,standard
CLIN3_04761,Dolor y rehabilitación,Consulta,En consulta se documenta hemiparesia.,En consulta se documenta hemiparesia.,hemiparesia,standard
CLIN3_04762,Dolor y rehabilitación,Seguimiento,Se encuentra en seguimiento por hemiparesia.,Se encuentra en seguimiento por hemiparesia.,hemiparesia,standard
CLIN3_04763,Dolor y rehabilitación,Problemas activos,Se integra como problema activo hemiparesia.,Se integra como problema activo hemiparesia.,hemiparesia,standard
CLIN3_04764,Dolor y rehabilitación,Valoración,La valoración actual se enfoca en hemiparesia.,La valoración actual se enfoca en hemiparesia.,hemiparesia,standard
CLIN3_04765,Dolor y rehabilitación,Antecedentes,Durante el interrogatorio se identifica antecedente de hemiparesia.,Durante el interrogatorio se identifica antecedente de hemiparesia.,hemiparesia,standard
